,node,betweenness,closeness,eigenvector,degree,weighted_degree,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,centroid_row,centroid_col,bbox,mean_intensity_gray,mean_color,community_id
17,18,0.029411764705882353,0.4025177565413259,0.0009909954305517463,4,12.87769486503618,11468.0,1153.216341497176,0.9777681189126689,0.6305949631584735,0.4438252254344208,315.3207702173945,66.1193187281313,170.46041158004883,995.4692186955006,"(34, 937, 331, 1024)",0.482785213107915,[169.14405302 103.23848971 184.60891175],1
18,19,0.0,0.3654588155297545,0.00017160603726072476,1,3.911076888742449,1702.0,368.4213562373095,0.9176536627764985,0.5211267605633803,0.29183813443072704,106.57989113024925,42.352836595380985,69.25734430082257,1003.4012925969448,"(36, 970, 144, 1024)",0.31725245432132904,[131.37837838  58.31551116 156.20740306],1
19,20,0.000877963125548727,0.5146156804444596,0.00981256625434456,4,7.6210363137805555,15467.0,1425.5016587651646,0.9856028918364842,0.5656658011191165,0.43016464567805096,424.58490540758606,71.78742612802525,234.44320165513673,604.0925842115472,"(58, 547, 414, 648)",0.4770883114334504,[169.60095688 101.09801513 184.35223379],4
20,21,0.08647936786654961,0.19141120384581645,0.6000978709978586,4,10.002116720822121,7114.0,1014.0386719675123,0.9819924795249219,0.36523257007906357,0.24217047930283225,355.79950478505316,67.2176459813608,193.18372223784087,157.74838346921564,"(60, 88, 332, 196)",0.34928978154095486,[142.73755974  65.38543717 165.88656171],6
21,22,0.2796312554872695,0.3762783292196451,0.03761726963034881,4,11.452065823008711,2132.0,253.40916292848974,0.9176391338887703,0.8196847366397539,0.6115892139988526,89.24555297451757,35.467491987104154,108.19136960600375,412.1585365853659,"(61, 391, 144, 433)",0.8390130274436229,[231.12288931 206.90478424 233.21810507],2
22,23,0.29499561018437226,0.42071149519786305,0.014932893636353726,2,4.063688958954566,13570.0,1168.3767670841366,0.5922347703317377,0.5269289014872054,0.39833269733172866,210.3297327258278,169.4764338781919,154.29948415622698,467.1217391304348,"(61, 383, 270, 546)",0.5405970376695999,[181.29801032 119.28938836 193.99152542],2
23,24,0.0,0.3783303066333052,0.0010023892009726255,2,4.646129632910704,7541.0,941.4884194358182,0.8068351323524613,0.5149900976575839,0.3352896714241252,172.6140673187298,101.97636321157866,118.19400609998674,880.5600053043363,"(61, 800, 208, 953)",0.5217369581711481,[176.35287097 114.32197321 191.15117358],1
24,25,0.0,0.3135679185987719,0.01366501422134859,1,1.8538178845492392,9051.0,734.3218971944477,0.9846383362369545,0.7207931830851318,0.45990853658536585,284.47238913932495,49.67066057736598,177.03281405369572,365.36239089603356,"(63, 324, 309, 404)",0.46122641796703207,[165.73781903  96.70865098 183.1911391 ],2
25,26,0.1382791922739245,0.26112182523451916,0.29376306687187637,2,3.065726382241203,18841.0,1274.6610383315985,0.9352140713613745,0.6800822985850419,0.5021053192623388,291.2671989481986,103.13271007008247,203.800806751234,221.28496364311874,"(71, 159, 389, 277)",0.4611468458961526,[165.21554058  97.01756807 181.38384375],2
26,28,0.0,0.48433153193096806,0.007070767287190058,2,4.315802019604655,2007.0,220.81727983645294,0.7936207771368513,0.8947837717342845,0.7306152165999272,65.76673934958804,40.01332208327321,137.45241654210264,581.8116591928251,"(105, 561, 172, 602)",0.8539594908018014,[234.31938216 211.0568012  235.46138515],4
