source,target,weight,weight2,color_dist,boundary_contrast
13,29,95.86653859179933,0.3759472101639189,0.3759472101639189,0.0
13,16,35.907638241582,0.14081426761404703,0.14081426761404703,0.0
13,37,58.050818057232725,0.22765026689110876,0.22765026689110876,0.0
13,39,98.73174663692919,0.3871833201448203,0.3871833201448203,0.0
13,40,30.282983315856306,0.11875679731708355,0.11875679731708355,0.0
13,42,14.59094511946043,0.05721939262533502,0.05721939262533502,0.0
13,50,44.542718446375424,0.17467732724068794,0.17467732724068794,0.0
14,15,8.073826210130955,0.031662063569141,0.031662063569141,0.0
15,16,112.71526549246366,0.4420206489900535,0.4420206489900535,0.0
15,24,161.11561632250414,0.6318259463627613,0.6318259463627613,0.0
16,17,116.61797131250576,0.457325377696101,0.457325377696101,0.0
16,18,63.11312118431992,0.24750243601694089,0.24750243601694089,0.0
16,24,48.44296265555007,0.18997240257078457,0.18997240257078457,0.0
16,29,131.46353881760146,0.5155432894807901,0.5155432894807901,0.0
16,36,135.46836123319298,0.5312484754242862,0.5312484754242862,0.0
16,40,66.0627779124071,0.25906971730355727,0.25906971730355727,0.0
16,46,29.777162515854286,0.11677318633668347,0.11677318633668347,0.0
17,18,179.6728973653253,0.7045995975110795,0.7045995975110795,0.0
18,19,65.19943158385351,0.2556840454268765,0.2556840454268765,0.0
18,36,72.71154863577785,0.28514332798344255,0.28514332798344255,0.0
20,28,137.4465516409702,0.5390060848665497,0.5390060848665497,0.0
20,35,49.38589195500017,0.19367016452941244,0.19367016452941244,0.0
20,56,103.55012449441668,0.40607891958594783,0.40607891958594783,0.0
21,27,49.09405252401385,0.19252569617260334,0.19252569617260334,0.0
21,26,41.78536919078878,0.16386419290505405,0.16386419290505405,0.0
21,31,30.675172425243513,0.12029479382448438,0.12029479382448438,0.0
21,44,65.2311138643139,0.25580828966397606,0.25580828966397606,0.0
22,23,108.15590928140227,0.4241408207113815,0.4241408207113815,0.0
22,25,137.553962230097,0.5394273028631255,0.5394273028631255,0.0
23,25,29.47299778314064,0.11558038346329663,0.11558038346329663,0.0
23,30,25.374496915627255,0.09950783104167553,0.09950783104167553,0.0
23,33,33.10831339795396,0.1298365231292312,0.1298365231292312,0.0
23,34,48.17915820988598,0.18893787533288617,0.18893787533288617,0.0
24,29,83.24042534429196,0.3264330405658509,0.3264330405658509,0.0
25,33,4.077332353700527,0.015989538641962852,0.015989538641962852,0.0
26,44,23.46896587362333,0.09203516028871894,0.09203516028871894,0.0
26,43,2.5267043286398367,0.009908644426038575,0.009908644426038575,0.0
27,31,18.8765659675648,0.07402574889241097,0.07402574889241097,0.0
27,38,33.72413304201718,0.13225150212555756,0.13225150212555756,0.0
27,45,20.82028643315572,0.08164818209080674,0.08164818209080674,0.0
27,47,40.838448480077275,0.16015077835324423,0.16015077835324423,0.0
30,33,7.9658883706138806,0.031238777923976002,0.031238777923976002,0.0
30,34,23.008477492059527,0.09022932349827265,0.09022932349827265,0.0
30,41,97.43716309989306,0.382106521960365,0.382106521960365,0.0
31,38,15.900022431825267,0.06235302914441282,0.06235302914441282,0.0
31,44,34.78552033845635,0.13641380524884844,0.13641380524884844,0.0
32,42,100.09944350487137,0.3925468372740054,0.3925468372740054,0.0
33,41,89.53019915869092,0.3510988202301605,0.3510988202301605,0.0
33,43,0.91150425073531,0.003574526473471804,0.003574526473471804,0.0
33,53,73.5680466031449,0.2885021435417447,0.2885021435417447,0.0
