source,target,weight,weight2,color_dist,boundary_contrast
57,76,1.3722698233034534,0.005381450287464524,0.005381450287464524,0.0
58,60,28.511142092696026,0.11180840036351382,0.11180840036351382,0.0
58,64,54.72286814656103,0.21459948292769027,0.21459948292769027,0.0
58,68,54.68682572001634,0.21445814007849545,0.21445814007849545,0.0
59,63,83.56375514329446,0.32770100056193907,0.32770100056193907,0.0
60,68,30.58517099752804,0.11994184704912957,0.11994184704912957,0.0
60,70,13.479055674625435,0.05285904186127622,0.05285904186127622,0.0
60,74,8.369870232117835,0.032823020518109154,0.032823020518109154,0.0
61,62,48.937014629009994,0.19190986129023527,0.19190986129023527,0.0
61,67,16.947188191467713,0.06645956153516751,0.06645956153516751,0.0
61,72,14.395292449809393,0.05645212725415448,0.05645212725415448,0.0
61,76,26.648908181808086,0.10450552228160033,0.10450552228160033,0.0
62,63,44.16974407903383,0.1732146826628778,0.1732146826628778,0.0
62,66,5.09849016898101,0.019994079094043174,0.019994079094043174,0.0
62,67,65.84129021993729,0.25820113811740114,0.25820113811740114,0.0
63,64,3.711233098898812,0.014553855289799264,0.014553855289799264,0.0
63,65,54.84750218004599,0.21508824384331765,0.21508824384331765,0.0
63,66,49.229947511264896,0.1930586176912349,0.1930586176912349,0.0
63,69,41.107712838960616,0.16120671701553177,0.16120671701553177,0.0
63,75,8.988681863763013,0.03524973279907064,0.03524973279907064,0.0
64,65,57.40785774789927,0.22512885391333046,0.22512885391333046,0.0
64,68,1.8943129460786574,0.007428678219916303,0.007428678219916303,0.0
64,71,25.351845245249056,0.09941900096176098,0.09941900096176098,0.0
64,73,21.65553858163277,0.08492368071228537,0.08492368071228537,0.0
64,75,5.6843065476582755,0.022291398226110884,0.022291398226110884,0.0
66,67,70.91314078155756,0.27809074816297086,0.27809074816297086,0.0
66,69,89.50942042344677,0.35101733499390886,0.35101733499390886,0.0
67,69,19.049929972086467,0.07470560773367242,0.07470560773367242,0.0
67,72,30.979360339779298,0.12148768760697763,0.12148768760697763,0.0
67,75,13.729346294305374,0.05384057370315833,0.05384057370315833,0.0
68,73,22.31606410480766,0.08751397688159866,0.08751397688159866,0.0
68,74,23.41116213006247,0.09180847894142145,0.09180847894142145,0.0
68,77,18.96389684559015,0.07436822292388294,0.07436822292388294,0.0
68,78,1.6733990441515794,0.006562349192751293,0.006562349192751293,0.0
69,75,32.541311596822915,0.1276129866542075,0.1276129866542075,0.0
70,74,6.781104596177261,0.0265925670438324,0.0265925670438324,0.0
71,73,3.7284283095211195,0.014621287488318117,0.014621287488318117,0.0
71,75,19.887277731249156,0.0779893244362712,0.0779893244362712,0.0
71,80,7.078559513278932,0.02775905691481934,0.02775905691481934,0.0
72,76,40.77089157365512,0.15988584930845146,0.15988584930845146,0.0
72,75,17.29698447227884,0.06783131165599546,0.06783131165599546,0.0
72,79,40.82475594245893,0.1600970821272899,0.1600970821272899,0.0
73,78,21.47608515326721,0.08421994177751847,0.08421994177751847,0.0
73,80,7.23277666156595,0.028363830045356666,0.028363830045356666,0.0
74,77,5.083286115860569,0.019934455356315963,0.019934455356315963,0.0
75,79,23.58544794198697,0.0924919527136744,0.0924919527136744,0.0
77,78,17.722363473325235,0.06949946460127542,0.06949946460127542,0.0
77,80,6.387459095575687,0.025048859198336024,0.025048859198336024,0.0
78,80,23.92538851394456,0.09382505299586102,0.09382505299586102,0.0
