node,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,centroid_row,centroid_col,bbox,mean_intensity_gray,mean_color
0,2728.0,206.2426406871193,0.6189976102010353,0.992721979621543,0.9837720879913451,68.004959733972,53.41061042690357,29.13892961876833,22.62573313782991,"(0, 0, 59, 47)",0.9686274509803924,[247. 247. 247.]
1,2795.0,216.8700576850888,0.6486001045247938,0.9779566130160952,0.8330849478390462,70.38009606984727,53.56835755958753,27.789982110912344,69.26153846153846,"(0, 45, 61, 100)",0.9686274509803923,[247. 247. 247.]
2,3086.0,254.33809511662426,0.7571392597673158,0.9385644768856448,0.6821396993810787,79.53070363278508,51.95371087427079,39.631885936487365,112.91963707064161,"(0, 85, 78, 143)",0.9585879459418246,[245.44102398 244.02106286 245.64549579]
3,2778.0,220.976659402887,0.6361123951748532,0.9576008273009308,0.7860780984719864,69.9038365044608,53.93754932740255,27.377969762419006,156.29841612670987,"(0, 126, 62, 183)",0.965354264882339,[246.49316055 246.02951764 246.54679626]
4,2810.0,248.59797974644664,0.6409957125999347,0.8408138839018552,0.7003988035892323,71.21592090717746,54.66138547963933,30.751601423487543,202.78256227758007,"(0, 167, 68, 226)",0.9664320799665064,[246.61209964 246.36156584 246.71352313]
5,3151.0,342.77564927611036,0.6587340249331959,0.6281897926634769,0.45919556980472165,83.88386606700016,63.11219864199938,33.52745160266582,245.72834020945731,"(0, 180, 73, 274)",0.9543508709964469,[244.77054903 242.75436369 245.20469692]
6,3784.0,419.69953083036154,0.8570883467732692,0.7583166332665331,0.5005291005291005,106.35508048840764,54.79088869277828,35.21696617336152,293.0568181818182,"(0, 245, 84, 335)",0.8960623369813042,[233.9038055  225.94027484 237.91490486]
7,2879.0,222.58073580374358,0.6341071202855785,0.9815888169110126,0.6414884135472371,71.89106740097111,55.58942375202432,25.098645362973254,370.761028134769,"(0, 335, 68, 401)",0.9686274509803923,[247. 247. 247.]
8,2225.0,194.5269119345812,0.514723625300235,0.973741794310722,0.7966344432509846,59.157031864065296,50.71864583011165,20.641797752808987,424.32359550561796,"(0, 396, 49, 453)",0.9686274509803923,[247. 247. 247.]
9,2685.0,205.84062043356596,0.5369407129634909,0.9760087241003271,0.8304979894834519,64.86596560777171,54.72222461282489,28.766480446927375,472.30428305400375,"(0, 445, 61, 498)",0.9686216087924929,[246.99851024 246.99851024 246.99851024]
10,2467.0,196.72792206135787,0.44796087956632774,0.977029702970297,0.9309433962264151,60.618383282751964,54.196057042340115,25.327117957032833,519.6716659910823,"(0, 495, 53, 545)",0.9677331312938635,[246.77746251 246.76530199 246.82164572]
11,2446.0,196.72792206135784,0.35900997743065877,0.9803607214428858,0.9223227752639518,59.17859733795054,55.23338049977403,24.04783319705642,567.4227309893704,"(0, 543, 51, 595)",0.9686274509803923,[247. 247. 247.]
12,2897.0,212.0416305603426,0.6081314058606573,0.9863806605379639,0.9161922833649588,69.5024216201221,55.17355056102646,30.27821884708319,615.795995857784,"(0, 589, 62, 640)",0.9686274509803923,[247. 247. 247.]
13,3063.0,299.46298679765215,0.3808162004455319,0.7839774763245457,0.4469575368451773,70.38986338579639,65.086040428931,56.10936989879203,334.4479268690826,"(11, 285, 88, 374)",0.9406373162284831,[242.32745674 238.77668952 243.37153118]
14,2503.0,257.37972567696687,0.7036141941416739,0.7647418270699664,0.4514790764790765,71.70914048781529,50.95523895152031,64.74550539352776,411.13823411905713,"(39, 362, 105, 446)",0.954270352753167,[244.50978825 242.83180184 244.92009588]
15,2796.0,307.1248916810278,0.5411382415180084,0.6688995215311004,0.5282448516909125,69.23949093486482,58.225817830418464,77.99427753934192,568.3154506437768,"(50, 532, 129, 599)",0.9482645657662208,[243.61623748 240.98354793 244.65164521]
16,2624.0,230.8111831820431,0.4199924140193216,0.8225705329153605,0.6234259919220717,62.081987538668926,56.341118091537936,76.4828506097561,516.5282012195122,"(51, 483, 120, 544)",0.9632433777199905,[246.15853659 245.41006098 246.21379573]
17,2660.0,289.7167747730646,0.721487910603324,0.6941544885177453,0.456417295813315,78.71540945240912,54.50467735167151,84.95714285714286,460.0800751879699,"(52, 429, 146, 491)",0.9597083032581455,[245.79924812 244.28270677 245.95601504]
18,8946.0,901.422402257836,0.9843717962578908,0.7391555812608445,0.594616151545364,277.10731569954555,48.799351035732954,169.0118488710038,19.044042029957524,"(58, 0, 313, 59)",0.7464493701643412,[208.42477085 182.14196289 218.44612117]
19,6578.0,866.0031380615794,0.7329617666052989,0.6977829638273045,0.5860655737704918,121.46653824417102,82.63002195473058,118.34417756156887,222.30617208878078,"(58, 182, 180, 274)",0.6583492420367356,[193.02295531 156.46761934 207.00060809]
20,5335.0,796.5828278447966,0.8909772392903037,0.5230392156862745,0.3398089171974522,171.36808241310706,77.80932994350339,119.48940955951265,131.21499531396438,"(59, 85, 216, 185)",0.65611941261003,[193.92446111 155.25398313 208.49934396]
21,3161.0,369.27922061357856,0.773784998794,0.6661749209694415,0.5065705128205128,85.49550886723016,54.15698656277979,95.95317937361594,66.28725086997785,"(60, 22, 138, 102)",0.9299937501783377,[241.24707371 235.38310661 242.58430876]
22,7495.0,926.465078838705,0.9121353183462425,0.5746817972703573,0.3757457261743621,181.29609547959774,74.31131258945614,150.6076050700467,170.68712474983323,"(60, 120, 243, 229)",0.5976447282240448,[178.61374249 139.79092728 200.24349566]
23,3014.0,256.16042558696057,0.575544274821287,0.8841302434731593,0.7663361301805238,70.40421982053478,57.57450252705741,92.2863304578633,614.3699402786993,"(60, 583, 129, 640)",0.9357923245768115,[241.29794293 237.43961513 242.53715992]
24,3609.0,494.8954903232548,0.7638592902329471,0.6913793103448276,0.49506172839506174,92.18825230725515,59.49671427161557,109.69825436408978,280.6300914380715,"(73, 243, 163, 324)",0.5522068858355201,[171.97478526 126.10529232 194.90135772]
25,9409.0,815.9259735953042,0.8287779743307356,0.7380765610291811,0.5014923782112781,155.78153874225393,87.17185662866298,121.15283239451588,387.0917206929536,"(77, 308, 195, 467)",0.5975787163729346,[184.21500691 138.02646402 201.0090339 ]
26,13296.0,1413.4133470105958,0.9812173033960259,0.5663897763578275,0.32855589601660573,370.8313826061494,71.53548208385936,239.99691636582432,468.2617328519856,"(91, 398, 393, 532)",0.6338265618142563,[186.71156739 149.80813779 204.94900722]
27,1756.0,260.7878425849301,0.926231514002247,0.790990990990991,0.5189125295508275,85.37967322114946,32.18430722677797,130.01651480637813,538.3314350797267,"(100, 518, 172, 565)",0.5589548787350931,[176.32232346 126.97095672 197.36446469]
28,5376.0,622.2802666341051,0.8896604931526798,0.7480172533741478,0.5381381381381382,129.40133678532345,59.08757599305848,174.9164806547619,99.62611607142857,"(106, 67, 241, 141)",0.6285701118989263,[188.81417411 147.28087798 205.2375372 ]
29,1607.0,298.9716087690037,0.9305680894674854,0.6272443403590945,0.38261904761904764,88.29667256685704,32.327078454585845,130.11885500933417,604.5924082140634,"(107, 565, 163, 640)",0.46669641641348514,[154.60734287 101.97573118 183.0802738 ]
30,14546.0,1136.5777772109134,0.6858303074149051,0.7565402818952515,0.47637137710823646,167.06287738955365,121.5819289289996,203.25299051285577,299.76790870342364,"(108, 217, 305, 372)",0.6705190513664562,[191.84050598 161.01141207 208.44225217]
31,2074.0,292.1076477383248,0.7481323770493209,0.7431028305266929,0.4927536231884058,67.52197335327926,44.804172037156334,151.81677917068467,560.0978784956606,"(116, 529, 185, 590)",0.677650270387808,[203.83172613 159.38235294 214.48601736]
32,2458.0,388.49852070358486,0.8582848000132572,0.6125093446299527,0.413109243697479,92.0478515760751,47.236532596812495,160.23921887713587,54.10943856794142,"(120, 13, 205, 83)",0.48061986917468374,[155.59397884 107.21114727 177.46867372]
33,18644.0,1284.9036790187179,0.9688491024654651,0.741725015913431,0.5172136377507144,335.0365727735883,82.97241207775218,282.10539583780303,384.2769791890152,"(136, 335, 455, 448)",0.6590059273235147,[189.60502038 157.68922978 207.27558464]
34,23369.0,1863.1889962867065,0.969753016070553,0.6350099182087443,0.43938254427856954,426.0196541383468,103.98640409136407,348.5144422097651,601.7447045230862,"(136, 509, 542, 640)",0.6655506538660653,[191.16834268 159.42731824 208.56921563]
35,3173.0,424.84166645409243,0.8593995011819622,0.7673518742442563,0.5582336382828994,93.47228076339486,47.79281657697571,210.1449732114718,502.60762685156004,"(164, 475, 262, 533)",0.5641784853821769,[173.         129.95556256 196.01670344]
36,21064.0,1545.5737725975564,0.9645624426743817,0.5859085978136909,0.3304467871485944,402.0584161610718,106.08499627965635,355.2497626281808,510.76642612988985,"(164, 414, 496, 606)",0.6598408240246345,[190.67010065 157.6901823  207.07985188]
